,season,round.roundNumber,team.name,player.field.position,kicks,handballs,disposals,marks,bounces,tackles,contestedPossessions,uncontestedPossessions,totalPossessions,inside50s,marksInside50,contestedMarks,hitouts,onePercenters,disposalEfficiency,clangers,freesFor,freesAgainst,rebound50s,goalAssists,turnovers,intercepts,tacklesInside50,shotsAtGoal,scoreInvolvements,metresGained,clearances.centreClearances,clearances.stoppageClearances,clearances.totalClearances,extendedStats.effectiveKicks,extendedStats.kickToHandballRatio,extendedStats.effectiveDisposals,extendedStats.marksOnLead,extendedStats.interceptMarks,extendedStats.hitoutsToAdvantage,extendedStats.groundBallGets,extendedStats.f50GroundBallGets,extendedStats.scoreLaunches,extendedStats.pressureActs,extendedStats.defHalfPressureActs,extendedStats.spoils,extendedStats.ruckContests,extendedStats.contestDefOneOnOnes,extendedStats.contestDefLosses,extendedStats.contestOffOneOnOnes,extendedStats.contestOffWins,extendedStats.centreBounceAttendances,extendedStats.kickins,extendedStats.kickinsPlayon
3832,2021,13,Richmond,DEF,82,36,118,48,1,12,31,86,117,9,0,4,0,28,498.0,14,4,7,18,1,19,41,0,0,16,1867,0,1,1,69,14.5,98,0,13,0,22,1,7,34,33,19,0,16,3,0,0,0.0,7.0,3.0
3833,2021,13,Richmond,FWD,59,35,94,24,3,13,42,55,97,20,4,5,2,4,409.5,20,5,5,2,5,25,9,2,19,32,1798,4,5,9,32,10.4,63,2,2,1,29,9,6,51,16,3,8,0,0,16,5,36.0,0.0,0.0
3834,2021,13,Richmond,MID,53,46,99,18,0,20,43,58,101,14,1,2,16,14,385.3,30,3,12,8,1,21,15,2,6,20,1563,5,8,13,28,9.8,62,0,2,6,31,6,6,89,44,6,67,1,0,1,1,69.0,0.0,0.0
3835,2021,13,Richmond,Other,39,34,73,23,2,8,21,51,72,4,1,0,0,2,348.1,6,3,1,10,2,6,9,1,2,15,786,1,5,6,35,13.4,64,1,0,0,18,5,2,43,19,2,0,2,1,4,0,11.0,0.0,0.0
3836,2021,13,St Kilda,DEF,72,32,104,27,3,20,36,59,95,8,0,5,0,38,468.7,18,9,9,29,0,19,48,2,1,13,1737,0,0,0,49,16.4,79,0,15,0,22,0,9,76,43,33,0,20,8,4,0,2.0,8.0,6.0
3837,2021,13,St Kilda,FWD,42,31,73,21,0,34,33,40,73,14,5,6,17,11,376.5,19,3,7,2,1,23,10,12,10,22,1285,1,3,4,22,8.1,43,5,2,1,21,8,2,88,27,6,44,1,0,12,5,7.0,0.0,0.0
3838,2021,13,St Kilda,MID,87,64,151,15,0,35,68,73,141,28,2,1,28,17,327.0,26,7,13,7,2,33,29,11,4,17,2198,5,15,20,38,15.7,86,1,3,2,52,8,7,134,58,7,50,1,0,6,1,63.0,2.0,2.0
3839,2021,13,St Kilda,Other,35,18,53,7,0,13,24,28,52,7,0,0,0,7,311.4,11,6,0,6,0,16,17,1,5,9,1033,2,4,6,18,11.0,33,0,0,0,19,4,1,55,28,4,0,2,0,0,0,8.0,1.0,0.0
3840,2021,13,Sydney Swans,DEF,62,51,113,22,0,9,32,78,110,10,0,2,0,29,494.8,12,2,5,23,2,15,38,0,0,19,1829,0,4,4,47,7.6,94,0,9,0,27,0,9,63,46,26,0,17,3,0,0,1.0,3.0,3.0
3841,2021,13,Sydney Swans,FWD,31,30,61,20,0,19,33,31,64,11,8,5,8,8,388.4,18,2,10,1,1,20,7,7,11,18,959,3,2,5,15,7.2,39,0,0,2,26,11,1,71,22,4,27,1,1,16,1,6.0,0.0,0.0
3842,2021,13,Sydney Swans,MID,59,67,126,17,2,29,50,80,130,20,1,1,26,20,465.0,18,2,6,11,1,19,16,2,3,21,1633,3,19,22,35,5.8,92,2,1,9,32,3,4,125,66,10,79,5,2,0,0,76.0,0.0,0.0
3843,2021,13,Sydney Swans,Other,39,29,68,16,1,24,24,47,71,9,2,0,0,3,375.7,12,4,5,8,2,16,10,2,2,16,1062,3,5,8,25,10.5,51,2,1,0,20,2,2,74,39,1,0,1,0,2,0,17.0,2.0,0.0
3844,2021,13,West Coast Eagles,DEF,70,26,96,39,0,11,24,66,90,8,0,4,0,22,497.3,11,4,4,21,2,19,36,0,0,14,1828,0,3,3,60,29.7,80,0,16,0,15,1,8,56,39,19,0,19,5,0,0,6.0,9.0,7.0
3845,2021,13,West Coast Eagles,FWD,47,16,63,22,1,10,30,36,66,15,11,4,8,9,392.2,17,8,7,3,4,21,6,2,16,25,1528,0,4,4,33,21.1,41,5,1,1,17,6,1,66,22,8,20,0,0,15,4,3.0,0.0,0.0
3846,2021,13,West Coast Eagles,MID,67,64,131,28,2,16,62,72,134,25,1,3,31,11,432.5,16,7,3,3,2,23,16,1,3,23,1694,13,14,27,43,8.9,94,0,4,12,37,3,7,73,40,4,56,2,1,2,0,107.0,0.0,0.0
3847,2021,13,West Coast Eagles,Other,39,24,63,23,1,4,21,42,63,4,3,0,0,2,316.5,7,6,1,6,2,11,13,0,4,12,792,0,2,2,29,11.9,50,0,3,0,14,3,4,33,20,1,0,0,0,2,0,0.0,0.0,0.0
3848,2021,14,Brisbane Lions,DEF,64,26,90,23,0,8,30,54,84,20,0,1,0,41,438.4,14,3,6,21,0,25,36,0,0,13,1830,0,2,2,48,19.9,67,0,6,0,25,0,7,33,19,33,0,16,3,0,0,0.0,9.0,9.0
3849,2021,14,Brisbane Lions,FWD,49,20,69,20,0,15,35,37,72,13,9,6,1,12,356.8,17,8,8,0,1,19,5,4,17,31,1187,1,2,3,28,18.7,42,6,1,0,15,7,2,78,14,4,14,0,0,12,3,9.0,0.0,0.0
3850,2021,14,Brisbane Lions,MID,85,65,150,19,2,37,68,77,145,27,3,1,33,12,397.8,27,7,7,10,0,23,26,7,8,25,2015,9,23,32,46,9.6,97,0,4,8,52,5,8,128,51,7,96,1,0,2,0,61.0,0.0,0.0
3851,2021,14,Brisbane Lions,Other,28,18,46,11,0,9,21,25,46,8,1,1,0,1,203.4,10,2,2,7,1,11,11,1,3,14,751,0,5,5,14,9.3,25,0,3,0,18,3,6,37,9,1,0,0,0,1,1,6.0,0.0,0.0
3852,2021,14,Carlton,DEF,62,15,77,26,6,3,27,45,72,9,0,3,0,21,467.1,10,3,3,18,2,7,33,0,3,20,1653,0,2,2,47,27.1,60,0,11,0,20,0,6,37,30,17,0,8,1,0,0,0.0,5.0,5.0
3853,2021,14,Carlton,FWD,41,25,66,21,0,9,36,30,66,11,6,7,0,8,394.1,15,8,8,3,1,16,6,2,14,24,987,0,5,5,22,21.8,44,5,0,0,21,14,3,52,15,5,0,1,1,14,6,6.0,0.0,0.0
3854,2021,14,Carlton,MID,47,56,103,23,5,20,43,60,103,15,1,1,27,3,387.7,17,6,7,6,0,16,13,2,3,27,1385,7,9,16,29,6.4,67,2,4,12,27,8,9,88,40,3,63,2,1,6,1,82.0,0.0,0.0
3855,2021,14,Carlton,Other,43,21,64,19,0,9,19,43,62,14,1,1,10,2,276.0,7,4,2,8,1,11,8,2,3,15,1262,4,5,9,26,14.4,44,3,3,1,13,4,3,43,15,1,30,1,0,3,0,24.0,1.0,1.0
3856,2021,14,Essendon,DEF,70,29,99,32,0,10,34,51,85,7,0,4,0,12,477.2,13,5,7,23,0,20,28,0,2,6,1862,0,6,6,51,14.2,78,0,5,0,27,0,3,39,32,10,0,12,3,0,0,0.0,13.0,13.0
3857,2021,14,Essendon,FWD,44,35,79,16,0,15,46,35,81,14,6,7,1,6,363.3,16,7,6,1,2,16,9,6,14,29,1335,4,3,7,24,8.3,50,0,0,0,29,14,5,77,28,3,6,0,0,10,3,25.0,0.0,0.0
3858,2021,14,Essendon,MID,59,51,110,21,1,16,50,66,116,21,1,5,18,15,358.6,30,3,6,7,2,31,19,3,6,28,1864,10,15,25,32,9.4,69,0,8,9,28,1,11,83,41,5,60,2,1,3,0,81.0,0.0,0.0
3859,2021,14,Essendon,Other,27,23,50,5,9,6,26,28,54,5,0,3,4,14,289.3,13,1,7,8,0,10,14,1,2,10,996,1,3,4,20,4.9,35,0,1,0,19,2,2,33,15,6,16,5,2,3,0,2.0,0.0,0.0
3860,2021,14,GWS Giants,DEF,68,27,95,44,1,13,26,59,85,6,0,3,0,15,520.0,13,7,7,21,0,12,31,0,2,16,1586,0,3,3,62,20.3,82,1,8,0,14,0,7,56,47,10,0,14,6,0,0,0.0,12.0,9.0
3861,2021,14,GWS Giants,FWD,59,27,86,36,0,25,41,48,89,16,11,9,15,11,438.9,21,4,5,4,4,19,5,5,17,37,1389,1,2,3,45,16.5,63,9,0,4,23,8,2,75,32,5,41,3,0,5,1,18.0,0.0,0.0
3862,2021,14,GWS Giants,MID,83,45,128,39,6,26,45,85,130,24,2,4,18,12,486.2,19,8,7,7,2,21,9,3,5,37,2190,10,17,27,60,11.8,101,1,2,7,22,2,11,95,50,4,52,2,0,5,1,88.0,0.0,0.0
3863,2021,14,GWS Giants,Other,32,8,40,19,0,15,11,29,40,6,0,2,0,4,295.9,5,0,2,6,3,8,5,1,1,13,607,1,4,5,24,22.1,31,1,2,0,8,0,2,48,28,2,0,4,1,2,1,6.0,0.0,0.0
3864,2021,14,Geelong Cats,DEF,67,36,103,30,0,11,38,58,96,9,0,8,26,28,498.2,12,3,2,20,0,16,38,0,0,16,1858,1,8,9,52,24.5,85,0,16,6,19,0,10,76,56,22,51,12,1,1,1,14.0,9.0,9.0
3865,2021,14,Geelong Cats,FWD,58,50,108,16,0,20,40,70,110,16,7,5,9,7,395.4,13,3,7,4,3,18,7,4,17,39,1742,2,3,5,31,9.8,71,4,0,2,27,12,4,78,26,1,19,0,0,11,5,20.0,0.0,0.0
3866,2021,14,Geelong Cats,MID,68,48,116,21,2,19,54,62,116,18,2,5,13,14,455.0,19,4,8,10,5,21,23,1,5,26,2065,4,14,18,50,7.5,89,2,4,3,35,2,5,94,41,5,37,0,0,4,2,38.0,3.0,3.0
3867,2021,14,Geelong Cats,Other,38,49,87,14,0,17,31,61,92,10,2,1,0,8,371.3,14,3,4,4,2,17,14,2,2,15,764,3,3,6,25,4.5,66,1,3,0,24,8,4,98,38,4,0,1,0,0,0,32.0,0.0,0.0
3868,2021,14,Gold Coast Suns,DEF,66,26,92,32,1,10,25,57,82,13,1,6,0,33,450.5,12,6,4,26,1,15,39,2,2,8,1962,1,0,1,47,30.7,67,1,16,0,14,0,4,58,39,25,0,20,8,3,2,0.0,9.0,7.0
3869,2021,14,Gold Coast Suns,FWD,35,32,67,20,0,11,29,39,68,12,4,4,7,14,397.9,15,2,6,1,1,18,1,5,6,9,936,1,3,4,16,8.6,43,6,0,0,22,6,0,82,25,12,22,0,0,16,5,7.0,0.0,0.0
3870,2021,14,Gold Coast Suns,MID,39,58,97,11,1,33,52,49,101,11,0,1,21,10,420.7,22,9,6,9,1,19,12,9,0,5,1094,3,19,22,23,3.8,68,0,1,6,37,2,2,99,45,3,67,1,1,2,2,45.0,0.0,0.0
3871,2021,14,Gold Coast Suns,Other,63,34,97,26,6,12,34,68,102,16,0,1,0,7,364.1,16,5,5,9,0,24,17,2,1,9,1694,2,11,13,38,12.9,68,4,3,0,26,4,4,72,32,5,0,5,3,3,0,28.0,0.0,0.0
3872,2021,14,Hawthorn,DEF,67,44,111,39,0,10,30,81,111,9,2,3,0,18,509.1,6,5,2,17,0,12,37,1,3,23,1665,2,4,6,54,11.2,93,0,16,0,21,0,10,53,36,13,0,10,3,0,0,19.0,4.0,3.0
3873,2021,14,Hawthorn,FWD,52,35,87,22,0,22,43,48,91,17,6,4,26,13,439.7,15,9,6,2,3,18,14,11,12,32,1407,1,4,5,34,13.4,65,5,2,8,27,11,4,66,25,7,40,2,0,8,3,12.0,0.0,0.0
3874,2021,14,Hawthorn,MID,65,51,116,20,1,19,48,66,114,14,2,3,11,13,428.9,17,7,3,9,2,25,13,0,7,32,1847,5,9,14,33,8.1,75,0,3,1,29,8,7,95,37,9,38,3,0,6,2,62.0,4.0,1.0
3875,2021,14,Hawthorn,Other,32,16,48,15,0,12,16,31,47,10,1,1,1,5,273.90000000000003,10,5,5,5,1,15,14,3,2,7,984,1,3,4,18,10.9,33,2,1,0,9,0,2,49,21,3,3,1,0,5,1,15.0,0.0,0.0
3876,2021,14,North Melbourne,DEF,68,29,97,15,2,12,29,51,80,9,0,2,0,30,397.4,17,7,6,29,0,25,39,0,1,11,2048,0,2,2,45,13.100000000000001,65,0,5,0,21,0,4,44,39,27,0,12,3,0,0,0.0,14.0,13.0
3877,2021,14,North Melbourne,FWD,38,31,69,21,0,21,28,44,72,12,6,3,9,5,453.2,17,6,6,4,1,15,10,10,12,16,896,2,3,5,27,8.1,51,6,1,0,20,7,3,80,25,3,23,1,0,13,2,10.0,0.0,0.0
3878,2021,14,North Melbourne,MID,76,46,122,19,1,26,63,59,122,17,3,0,53,12,375.3,26,8,6,19,2,29,20,1,3,20,1908,4,20,24,40,9.7,75,0,3,12,49,2,6,108,66,9,87,1,0,3,0,59.0,0.0,0.0
3879,2021,14,North Melbourne,Other,28,21,49,12,0,17,20,26,46,6,1,2,0,3,284.20000000000005,8,2,2,6,2,9,9,4,1,13,605,0,6,6,19,6.3,35,0,3,0,12,2,2,58,30,0,0,1,1,1,1,7.0,0.0,0.0
3880,2021,14,Port Adelaide,DEF,77,40,117,34,1,11,36,77,113,8,0,5,0,32,492.2,13,5,3,23,2,13,42,0,1,20,1671,0,3,3,60,14.4,96,0,16,0,23,1,8,55,37,23,0,18,4,0,0,2.0,6.0,5.0
3881,2021,14,Port Adelaide,FWD,53,42,95,28,3,16,32,66,98,14,12,5,3,3,416.3,17,8,7,4,5,19,7,6,17,34,1188,2,4,6,33,8.4,69,6,0,1,20,11,4,58,11,2,11,1,1,16,8,10.0,0.0,0.0
3882,2021,14,Port Adelaide,MID,75,75,150,33,4,29,54,97,151,23,1,3,22,10,434.9,27,4,7,10,2,25,16,9,5,24,2242,4,13,17,49,5.9,109,4,2,9,33,3,5,101,40,3,46,3,3,5,3,43.0,0.0,0.0
3883,2021,14,Port Adelaide,Other,42,41,83,17,0,14,36,50,86,12,0,3,14,11,351.6,12,4,5,8,1,12,12,5,2,17,1139,5,8,13,29,6.1,62,2,2,4,26,5,4,57,27,7,32,2,1,5,1,25.0,0.0,0.0
3884,2021,14,Western Bulldogs,DEF,57,35,92,18,2,18,30,60,90,6,1,2,2,37,500.8,13,6,3,19,0,22,26,0,2,8,1771,1,9,10,42,10.5,75,1,6,1,20,0,4,109,78,29,19,11,5,0,0,12.0,4.0,4.0
3885,2021,14,Western Bulldogs,FWD,39,21,60,15,0,12,29,34,63,11,6,4,4,6,358.9,12,6,2,4,2,15,9,2,12,24,1200,0,3,3,21,13.3,36,2,1,3,20,5,3,79,30,4,16,1,1,11,1,5.0,0.0,0.0
3886,2021,14,Western Bulldogs,MID,74,66,140,22,3,25,62,80,142,23,3,3,29,18,442.7,24,8,7,10,2,34,19,1,4,35,2262,8,18,26,46,9.9,101,0,2,13,35,4,10,141,59,12,71,2,2,1,0,84.0,5.0,3.0
3887,2021,14,Western Bulldogs,Other,30,40,70,13,0,9,26,42,68,9,1,1,0,17,407.7,6,1,1,7,4,11,18,3,4,24,1002,0,3,3,22,4.8,55,0,2,0,22,6,6,74,29,10,1,2,0,1,0,3.0,2.0,2.0
3888,2021,15,Adelaide Crows,DEF,64,23,87,34,0,8,19,60,79,9,0,1,0,18,534.8,7,5,3,29,1,18,27,1,1,17,1927,0,4,4,55,18.9,76,0,8,0,12,0,8,58,41,15,0,13,4,0,0,0.0,9.0,8.0
3889,2021,15,Adelaide Crows,FWD,37,28,65,18,0,16,28,39,67,12,6,2,7,8,363.0,14,4,4,0,2,17,7,7,13,26,1116,0,2,2,18,9.4,39,6,1,2,20,8,5,74,31,3,14,0,0,19,4,0.0,0.0,0.0
3890,2021,15,Adelaide Crows,MID,77,60,137,23,2,18,60,78,138,22,3,0,27,12,454.0,18,10,3,11,4,30,18,1,7,37,2286,10,17,27,53,9.3,103,1,2,10,40,4,8,107,54,9,60,7,2,2,0,87.0,0.0,0.0
3891,2021,15,Adelaide Crows,Other,21,16,37,8,0,10,10,25,35,7,1,0,0,1,325.8,8,3,4,2,1,9,5,2,3,12,721,2,3,5,12,6.5,28,1,2,0,7,0,2,42,24,1,0,2,1,4,0,13.0,2.0,1.0
3892,2021,15,Brisbane Lions,DEF,55,20,75,18,0,16,24,43,67,6,0,2,0,25,447.9,15,6,9,24,1,10,28,0,1,18,1556,0,2,2,43,26.1,56,1,7,0,14,0,9,61,49,20,0,16,3,0,0,0.0,8.0,8.0
3893,2021,15,Brisbane Lions,FWD,67,12,79,33,0,19,32,48,80,20,12,5,1,11,388.7,16,10,7,2,5,16,12,3,23,45,1917,2,4,6,43,44.0,53,5,2,0,14,4,7,83,23,6,16,1,0,17,7,10.0,0.0,0.0
3894,2021,15,Brisbane Lions,MID,69,43,112,31,0,22,56,56,112,24,3,2,35,11,375.3,23,9,9,14,1,29,22,3,4,31,1893,7,17,24,40,10.5,71,0,5,7,39,5,11,102,46,6,77,0,0,3,0,69.0,0.0,0.0
3895,2021,15,Brisbane Lions,Other,21,8,29,10,0,10,12,16,28,5,2,1,0,6,344.6,5,1,3,3,3,5,4,1,1,8,376,0,3,3,17,12.7,24,0,1,0,9,0,1,49,25,4,0,3,2,0,0,9.0,0.0,0.0
3896,2021,15,Carlton,DEF,90,21,111,45,5,7,41,68,109,16,0,6,2,33,478.4,15,5,3,26,1,19,44,0,2,19,2186,0,3,3,72,31.2,88,3,15,1,27,1,10,37,27,28,10,22,3,0,0,0.0,9.0,5.0
3897,2021,15,Carlton,FWD,51,26,77,32,0,5,30,51,81,9,15,3,1,9,389.2,8,2,5,5,4,9,11,3,18,37,1109,1,2,3,29,23.2,53,8,0,0,22,4,5,60,11,3,8,0,0,13,4,22.0,0.0,0.0
3898,2021,15,Carlton,MID,61,63,124,25,7,21,39,84,123,23,2,2,27,5,403.1,21,4,11,4,4,19,8,6,4,33,1700,5,9,14,31,7.4,83,5,4,5,27,6,5,97,41,2,56,3,1,8,2,77.0,0.0,0.0
3899,2021,15,Carlton,Other,42,26,68,26,0,12,20,48,68,6,2,0,0,7,351.6,10,3,3,6,0,10,11,2,3,16,967,1,1,2,30,7.6,51,1,2,0,18,3,3,49,21,5,0,0,0,1,1,1.0,4.0,2.0
3900,2021,15,Collingwood,DEF,86,35,121,48,2,15,24,86,110,7,0,2,0,16,491.90000000000003,16,8,2,18,1,25,32,0,0,14,1897,1,0,1,71,18.5,101,1,9,0,17,0,7,59,47,15,0,8,2,0,0,0.0,7.0,6.0
3901,2021,15,Collingwood,FWD,44,25,69,26,0,11,27,43,70,5,7,8,2,7,367.9,6,0,3,1,2,8,7,6,14,28,808,0,2,2,29,9.8,51,3,3,0,14,7,1,46,17,1,10,0,0,7,1,14.0,0.0,0.0
3902,2021,15,Collingwood,MID,81,74,155,35,4,18,57,102,159,29,5,5,27,7,443.9,26,7,9,13,5,21,16,1,6,39,2164,11,7,18,52,8.5,113,1,2,10,36,4,9,100,31,1,56,3,1,2,1,97.0,0.0,0.0
3903,2021,15,Collingwood,Other,27,29,56,21,0,12,16,39,55,6,2,2,0,6,402.0,7,6,3,4,1,6,10,3,3,13,595,1,1,2,20,5.5,45,0,2,0,9,0,2,54,26,6,0,0,0,5,3,9.0,0.0,0.0
3904,2021,15,Essendon,DEF,75,48,123,30,4,11,26,84,110,6,1,4,0,12,488.8,12,2,4,32,0,16,25,0,2,16,2196,0,3,3,60,9.8,103,0,8,0,20,0,2,57,45,8,0,13,2,0,0,0.0,14.0,13.0
3905,2021,15,Essendon,FWD,39,41,80,21,5,12,35,47,82,18,4,2,1,4,412.6,18,2,5,2,2,20,8,6,10,28,1250,3,7,10,20,7.9,51,2,1,0,29,10,4,74,23,3,11,0,0,11,2,16.0,0.0,0.0
3906,2021,15,Essendon,MID,58,72,130,23,0,27,38,95,133,19,0,0,11,17,437.1,16,6,5,5,2,24,17,3,2,26,1676,4,12,16,36,5.7,97,1,0,3,25,4,8,104,61,10,52,3,2,2,1,53.0,0.0,0.0
3907,2021,15,Essendon,Other,33,31,64,19,1,11,22,41,63,7,3,3,11,10,315.9,9,1,1,8,0,12,12,2,5,15,873,2,4,6,23,4.1,49,0,5,3,17,2,3,55,32,7,15,2,0,1,0,7.0,0.0,0.0
3908,2021,15,Fremantle,DEF,65,30,95,32,1,6,20,70,90,10,0,1,0,21,511.9,12,4,3,21,1,17,28,0,0,14,1832,2,1,3,58,16.3,82,0,8,0,14,0,3,48,41,18,0,10,3,1,0,0.0,7.0,6.0
3909,2021,15,Fremantle,FWD,41,28,69,23,0,10,24,44,68,10,7,5,1,7,437.6,14,3,6,3,2,17,6,2,14,26,1142,3,2,5,23,10.5,47,6,1,1,16,5,3,80,22,3,8,0,0,6,1,8.0,0.0,0.0
3910,2021,15,Fremantle,MID,60,55,115,18,2,9,52,63,115,17,1,2,19,18,447.9,16,8,8,6,2,23,20,0,4,30,1673,7,13,20,38,6.699999999999999,86,0,5,6,35,2,11,83,40,10,58,4,2,3,1,91.0,0.0,0.0
3911,2021,15,Fremantle,Other,32,35,67,12,3,9,24,41,65,14,1,0,0,7,408.2,10,2,4,4,6,7,6,1,5,26,879,2,4,6,23,9.5,53,2,1,0,21,3,4,49,21,5,0,0,0,1,1,21.0,0.0,0.0
3912,2021,15,GWS Giants,DEF,70,30,100,36,2,13,30,60,90,11,0,8,0,24,499.6,19,4,7,24,2,27,31,0,1,13,1846,0,4,4,50,13.9,78,0,13,0,15,0,3,51,39,19,0,14,1,1,0,0.0,11.0,9.0
3913,2021,15,GWS Giants,FWD,37,32,69,18,1,19,29,41,70,9,4,1,11,4,433.2,17,7,6,3,3,16,7,9,11,19,871,1,5,6,26,11.799999999999999,50,6,1,2,19,3,2,75,25,2,46,0,0,3,0,23.0,0.0,0.0
3914,2021,15,GWS Giants,MID,62,70,132,22,4,23,48,86,134,23,1,4,14,6,452.2,16,6,5,9,1,27,20,5,3,23,1813,10,9,19,42,5.3,100,0,5,6,37,5,10,108,56,3,33,1,0,2,0,74.0,0.0,0.0
3915,2021,15,GWS Giants,Other,38,21,59,18,1,7,18,43,61,6,2,1,0,6,311.5,5,5,1,7,3,8,8,1,6,13,748,4,1,5,28,8.8,46,0,1,0,8,2,2,51,30,2,0,1,0,0,0,15.0,0.0,0.0
3916,2021,15,Geelong Cats,DEF,66,29,95,34,5,6,24,62,86,6,2,3,0,17,486.3,18,6,9,26,1,18,30,0,4,16,1767,0,1,1,54,24.4,77,2,9,0,15,0,3,38,33,15,0,15,5,0,0,0.0,12.0,10.0
3917,2021,15,Geelong Cats,FWD,41,46,87,12,1,25,43,52,95,16,5,0,6,6,369.2,25,12,12,1,1,23,10,8,8,21,1118,2,5,7,22,7.0,54,3,0,2,23,7,3,82,25,2,14,0,0,11,1,12.0,0.0,0.0
3918,2021,15,Geelong Cats,MID,48,41,89,19,1,11,42,45,87,13,1,1,32,13,432.5,13,7,3,7,2,17,13,1,3,17,1195,7,15,22,33,7.9,66,2,2,12,29,3,6,75,46,8,79,3,0,4,1,54.0,3.0,2.0
3919,2021,15,Geelong Cats,Other,43,33,76,16,1,5,26,45,71,15,1,1,0,3,277.6,10,3,2,7,2,8,8,2,4,15,1147,0,10,10,25,5.1,50,0,2,0,16,3,3,42,14,2,0,2,2,5,3,22.0,1.0,1.0
3920,2021,15,Gold Coast Suns,DEF,50,26,76,15,0,15,21,48,69,6,0,1,0,29,464.1,18,3,8,22,0,20,25,0,0,6,1303,0,1,1,37,24.6,59,1,5,0,16,0,2,60,48,24,0,17,6,0,0,0.0,16.0,13.0
3921,2021,15,Gold Coast Suns,FWD,35,38,73,28,0,11,33,43,76,8,5,5,4,8,463.5,11,3,4,4,1,15,11,3,6,13,962,0,4,4,24,7.9,56,10,1,2,22,5,1,84,32,7,27,0,0,12,3,20.0,0.0,0.0
3922,2021,15,Gold Coast Suns,MID,81,41,122,25,1,27,50,77,127,24,2,1,14,5,419.5,18,9,9,15,3,19,17,3,7,29,2022,3,15,18,54,23.3,87,1,3,5,35,3,12,91,45,1,61,2,2,4,0,46.0,0.0,0.0
3923,2021,15,Gold Coast Suns,Other,31,22,53,15,3,12,22,30,52,7,1,0,0,8,289.6,9,4,6,7,1,12,8,2,3,20,858,3,0,3,21,9.9,40,1,2,0,18,4,3,60,25,6,0,3,1,1,0,22.0,2.0,2.0
3924,2021,15,Hawthorn,DEF,69,47,116,31,7,9,41,69,110,15,0,8,0,24,448.4,15,4,6,24,1,23,43,0,0,20,1929,0,2,2,48,9.6,90,0,12,0,27,0,6,61,36,18,0,5,0,0,0,0.0,6.0,4.0
3925,2021,15,Hawthorn,FWD,59,51,110,30,1,10,33,77,110,13,8,4,9,15,411.9,10,3,2,6,4,13,11,6,17,40,1390,5,6,11,39,7.1,84,4,4,2,20,6,7,64,21,10,26,1,0,13,1,34.0,0.0,0.0
3926,2021,15,Hawthorn,MID,56,58,114,34,0,18,36,79,115,17,4,2,29,7,470.1,17,4,9,6,2,17,15,4,4,30,1459,3,10,13,36,7.5,87,4,6,8,22,5,10,76,34,2,49,0,0,2,0,57.0,0.0,0.0
3927,2021,15,Hawthorn,Other,39,21,60,14,2,8,25,35,60,14,3,3,0,9,369.6,12,8,5,2,2,13,9,2,6,13,1007,2,6,8,25,9.9,42,2,3,0,12,2,2,58,23,3,4,0,0,1,0,21.0,0.0,0.0
3928,2021,15,Melbourne,DEF,72,29,101,41,3,13,30,65,95,5,0,4,0,28,530.1,7,4,1,24,0,10,32,0,1,15,1440,0,3,3,64,20.9,88,1,12,0,21,0,7,60,40,22,0,11,2,0,0,0.0,8.0,8.0
3929,2021,15,Melbourne,FWD,47,39,86,21,0,9,42,50,92,21,8,1,8,12,389.20000000000005,17,4,5,2,3,21,15,2,12,32,1383,2,6,8,24,16.2,56,8,0,6,34,12,6,111,32,6,20,0,0,12,1,11.0,0.0,0.0
3930,2021,15,Melbourne,MID,80,60,140,38,2,12,60,80,140,25,3,3,32,9,365.7,24,3,3,11,3,23,17,4,6,37,2489,7,11,18,50,11.9,87,3,3,10,34,8,8,113,45,7,57,1,1,4,2,62.0,0.0,0.0
3931,2021,15,Melbourne,Other,26,26,52,14,2,13,18,34,52,5,3,2,0,3,337.0,6,4,1,4,0,7,9,4,6,13,752,0,3,3,20,9.3,44,2,2,0,11,2,2,48,24,2,0,2,0,2,1,3.0,1.0,1.0
3932,2021,15,North Melbourne,DEF,52,27,79,22,0,7,21,48,69,8,1,4,0,33,462.7,5,2,1,21,3,10,27,0,1,14,1341,0,1,1,35,14.1,60,0,9,0,15,0,4,32,25,27,0,15,2,0,0,0.0,9.0,8.0
3933,2021,15,North Melbourne,FWD,62,35,97,31,1,17,44,53,97,23,10,5,7,6,377.5,21,10,7,2,3,19,8,2,16,29,1552,4,8,12,35,18.3,61,8,2,2,25,11,3,90,15,4,19,0,0,17,7,18.0,0.0,0.0
3934,2021,15,North Melbourne,MID,84,62,146,31,1,22,68,78,146,25,1,1,44,10,418.8,20,13,7,12,1,26,28,2,6,39,2032,9,19,28,54,12.0,102,2,4,13,41,4,17,89,46,4,69,1,1,3,2,61.0,0.0,0.0
3935,2021,15,North Melbourne,Other,25,23,48,9,0,8,12,37,49,5,2,0,0,4,278.0,8,2,4,1,2,5,4,2,6,20,583,0,6,6,16,4.6,33,5,1,0,9,3,3,41,15,4,0,1,0,2,0,9.0,0.0,0.0
3936,2021,15,Port Adelaide,DEF,65,22,87,17,1,8,31,41,72,6,0,3,0,29,470.0,16,7,8,27,0,20,32,0,1,15,1734,0,4,4,47,27.0,66,0,4,0,22,1,8,49,34,24,0,18,6,1,1,0.0,11.0,10.0
