"","Season","Team","Round.Number","Season.Points","Score.For","Score.Against","Percentage","Ladder.Position"
"1302",2020,"Geelong",4,8,305,275,1.10909090909091,6
"1303",2020,"St Kilda",4,8,272,253,1.07509881422925,7
"1304",2020,"Essendon",4,8,193,182,1.06043956043956,8
"1305",2020,"North Melbourne",4,8,250,243,1.02880658436214,9
"1306",2020,"GWS",4,8,264,274,0.963503649635037,10
"1307",2020,"Sydney",4,8,257,277,0.927797833935018,11
"1308",2020,"Carlton",4,8,265,287,0.923344947735192,12
"1309",2020,"Footscray",4,8,207,246,0.841463414634146,13
"1310",2020,"Richmond",4,6,247,281,0.879003558718861,14
"1311",2020,"Melbourne",4,4,149,178,0.837078651685393,15
"1312",2020,"West Coast",4,4,209,304,0.6875,16
"1313",2020,"Fremantle",4,0,218,278,0.784172661870504,17
"1314",2020,"Adelaide",4,0,181,349,0.518624641833811,18
"1315",2020,"Port Adelaide",5,16,393,231,1.7012987012987,1
"1316",2020,"Brisbane Lions",5,16,385,297,1.2962962962963,2
"1317",2020,"Geelong",5,12,394,327,1.20489296636086,3
"1318",2020,"St Kilda",5,12,345,308,1.12012987012987,4
"1319",2020,"Essendon",5,12,256,230,1.11304347826087,5
"1320",2020,"Gold Coast",5,12,317,291,1.0893470790378,6
"1321",2020,"GWS",5,12,347,323,1.07430340557276,7
"1322",2020,"Footscray",5,12,294,284,1.03521126760563,8
"1323",2020,"Hawthorn",5,12,315,346,0.910404624277457,9
"1324",2020,"Collingwood",5,10,315,236,1.33474576271186,10
"1325",2020,"Richmond",5,10,326,333,0.978978978978979,11
"1326",2020,"Carlton",5,8,320,360,0.888888888888889,12
"1327",2020,"North Melbourne",5,8,288,330,0.872727272727273,13
"1328",2020,"Sydney",5,8,300,354,0.847457627118644,14
"1329",2020,"West Coast",5,8,286,347,0.824207492795389,15
"1330",2020,"Fremantle",5,4,272,312,0.871794871794872,16
"1331",2020,"Melbourne",5,4,201,257,0.782101167315175,17
"1332",2020,"Adelaide",5,0,215,403,0.533498759305211,18
"1333",2020,"Port Adelaide",6,20,456,277,1.64620938628159,1
"1334",2020,"Geelong",6,16,467,373,1.25201072386059,2
"1335",2020,"Brisbane Lions",6,16,431,370,1.16486486486486,3
"1336",2020,"Essendon",6,16,323,283,1.14134275618375,4
"1337",2020,"Collingwood",6,14,374,263,1.42205323193916,5
"1338",2020,"Richmond",6,14,360,359,1.00278551532033,6
"1339",2020,"St Kilda",6,12,418,387,1.08010335917313,7
"1340",2020,"Carlton",6,12,423,411,1.02919708029197,8
"1341",2020,"Gold Coast",6,12,380,371,1.02425876010782,9
"1342",2020,"GWS",6,12,393,386,1.01813471502591,10
"1343",2020,"West Coast",6,12,353,381,0.926509186351706,11
"1344",2020,"Footscray",6,12,345,387,0.891472868217054,12
"1345",2020,"Hawthorn",6,12,342,405,0.844444444444444,13
"1346",2020,"Fremantle",6,8,351,385,0.911688311688312,14
"1347",2020,"Melbourne",6,8,281,320,0.878125,15
"1348",2020,"North Melbourne",6,8,341,397,0.858942065491184,16
"1349",2020,"Sydney",6,8,326,388,0.84020618556701,17
"1350",2020,"Adelaide",6,0,249,470,0.529787234042553,18
"1351",2020,"Port Adelaide",7,24,520,338,1.53846153846154,1
"1352",2020,"Brisbane Lions",7,20,519,438,1.18493150684932,2
"1353",2020,"Collingwood",7,18,431,298,1.44630872483221,3
"1354",2020,"Richmond",7,18,437,382,1.14397905759162,4
"1355",2020,"Geelong",7,16,502,430,1.16744186046512,5
"1356",2020,"St Kilda",7,16,496,442,1.12217194570136,6
"1357",2020,"Gold Coast",7,16,472,431,1.09512761020882,7
"1358",2020,"West Coast",7,16,415,413,1.00484261501211,8
"1359",2020,"Footscray",7,16,438,438,1,9
"1360",2020,"Essendon",7,16,374,376,0.99468085106383,10
"1361",2020,"Carlton",7,12,484,475,1.01894736842105,11
"1362",2020,"Melbourne",7,12,372,368,1.01086956521739,12
"1363",2020,"GWS",7,12,461,474,0.972573839662447,13
"1364",2020,"Hawthorn",7,12,390,496,0.786290322580645,14
"1365",2020,"Fremantle",7,8,383,447,0.856823266219239,15
"1366",2020,"Sydney",7,8,386,480,0.804166666666667,16
"1367",2020,"North Melbourne",7,8,364,474,0.767932489451477,17
"1368",2020,"Adelaide",7,0,304,548,0.554744525547445,18
"1369",2020,"Port Adelaide",8,24,564,411,1.37226277372263,1
"1370",2020,"Brisbane Lions",8,24,572,487,1.17453798767967,2
"1371",2020,"Geelong",8,20,550,446,1.23318385650224,3
"1372",2020,"St Kilda",8,20,569,486,1.17078189300412,4
"1373",2020,"West Coast",8,20,526,458,1.14847161572052,5
"1374",2020,"Footscray",8,20,489,484,1.0103305785124,6
"1375",2020,"Essendon",8,20,436,435,1.00229885057471,7
"1376",2020,"Collingwood",8,18,476,409,1.1638141809291,8
"1377",2020,"Richmond",8,18,487,444,1.09684684684685,9
"1378",2020,"Gold Coast",8,16,518,482,1.0746887966805,10
"1379",2020,"Carlton",8,16,548,532,1.03007518796992,11
"1380",2020,"GWS",8,16,523,524,0.998091603053435,12
"1381",2020,"Melbourne",8,12,421,421,1,13
"1382",2020,"Sydney",8,12,446,533,0.836772983114446,14
"1383",2020,"Hawthorn",8,12,443,556,0.796762589928058,15
"1384",2020,"Fremantle",8,8,399,495,0.806060606060606,16
"1385",2020,"North Melbourne",8,8,421,538,0.782527881040892,17
"1386",2020,"Adelaide",8,0,363,610,0.595081967213115,18
"1387",2020,"Port Adelaide",9,28,647,443,1.46049661399549,1
"1388",2020,"Brisbane Lions",9,28,663,515,1.2873786407767,2
"1389",2020,"St Kilda",9,24,670,534,1.25468164794007,3
"1390",2020,"West Coast",9,24,599,522,1.14750957854406,4
"1391",2020,"Richmond",9,22,577,493,1.17038539553753,5
"1392",2020,"Geelong",9,20,614,519,1.18304431599229,6
"1393",2020,"GWS",9,20,584,559,1.04472271914132,7
"1394",2020,"Footscray",9,20,538,574,0.937282229965157,8
"1395",2020,"Essendon",9,20,464,526,0.88212927756654,9
"1396",2020,"Collingwood",9,18,525,470,1.11702127659574,10
"1397",2020,"Gold Coast",9,16,553,543,1.01841620626151,11
"1398",2020,"Carlton",9,16,606,621,0.975845410628019,12
"1399",2020,"Hawthorn",9,16,532,614,0.866449511400652,13
"1400",2020,"North Melbourne",9,12,540,588,0.918367346938776,14
"1401",2020,"Melbourne",9,12,453,504,0.898809523809524,15
"1402",2020,"Fremantle",9,12,460,544,0.845588235294118,16
"1403",2020,"Sydney",9,12,494,634,0.779179810725552,17
"1404",2020,"Adelaide",9,0,413,729,0.566529492455418,18
"1405",2020,"Port Adelaide",10,32,702,485,1.44742268041237,1
"1406",2020,"St Kilda",10,28,748,608,1.23026315789474,2
"1407",2020,"Brisbane Lions",10,28,704,597,1.17922948073702,3
"1408",2020,"Richmond",10,26,659,534,1.23408239700375,4
"1409",2020,"Geelong",10,24,704,576,1.22222222222222,5
"1410",2020,"West Coast",10,24,599,522,1.14750957854406,6
"1411",2020,"GWS",10,24,643,614,1.04723127035831,7
"1412",2020,"Collingwood",10,22,575,511,1.1252446183953,8
"1413",2020,"Footscray",10,20,580,629,0.922098569157393,9
"1414",2020,"Essendon",10,20,519,585,0.887179487179487,10
"1415",2020,"Gold Coast",10,16,627,621,1.00966183574879,11
"1416",2020,"Melbourne",10,16,541,541,1,12
"1417",2020,"Carlton",10,16,606,621,0.975845410628019,13
"1418",2020,"Hawthorn",10,16,532,614,0.866449511400652,14
"1419",2020,"North Melbourne",10,12,597,678,0.880530973451327,15
"1420",2020,"Fremantle",10,12,460,544,0.845588235294118,16
"1421",2020,"Sydney",10,12,535,684,0.782163742690059,17
"1422",2020,"Adelaide",10,0,450,817,0.550795593635251,18
"1423",2020,"Port Adelaide",11,36,795,557,1.42728904847397,1
"1424",2020,"Brisbane Lions",11,32,800,669,1.19581464872945,2
"1425",2020,"Geelong",11,28,797,610,1.30655737704918,3
"1426",2020,"West Coast",11,28,671,572,1.17307692307692,4
"1427",2020,"St Kilda",11,28,782,701,1.11554921540656,5
"1428",2020,"Richmond",11,26,731,627,1.1658692185008,6
"1429",2020,"Collingwood",11,26,637,549,1.16029143897996,7
"1430",2020,"GWS",11,24,643,614,1.04723127035831,8
"1431",2020,"Essendon",11,22,592,658,0.899696048632219,9
"1432",2020,"Melbourne",11,20,633,576,1.09895833333333,10
"1433",2020,"Footscray",11,20,652,725,0.899310344827586,11
"1434",2020,"Gold Coast",11,18,700,694,1.00864553314121,12
"1435",2020,"Carlton",11,16,656,693,0.946608946608947,13
"1436",2020,"Fremantle",11,16,508,576,0.881944444444444,14
"1437",2020,"Hawthorn",11,16,564,662,0.851963746223565,15
"1438",2020,"North Melbourne",11,12,632,770,0.820779220779221,16
"1439",2020,"Sydney",11,12,535,684,0.782163742690059,17
"1440",2020,"Adelaide",11,0,488,879,0.555176336746303,18
"1441",2020,"Port Adelaide",12,36,826,648,1.27469135802469,1
"1442",2020,"Brisbane Lions",12,36,853,721,1.18307905686546,2
"1443",2020,"Geelong",12,32,888,641,1.38533541341654,3
"1444",2020,"West Coast",12,32,752,621,1.2109500805153,4
"1445",2020,"St Kilda",12,32,850,734,1.15803814713896,5
"1446",2020,"Richmond",12,30,784,659,1.1896813353566,6
"1447",2020,"Collingwood",12,26,681,649,1.04930662557781,7
"1448",2020,"Melbourne",12,24,733,620,1.18225806451613,8
"1449",2020,"GWS",12,24,668,680,0.982352941176471,9
"1450",2020,"Footscray",12,24,763,779,0.979460847240051,10
"1451",2020,"Essendon",12,22,625,726,0.860881542699725,11
"1452",2020,"Carlton",12,20,696,729,0.954732510288066,12
"1453",2020,"Gold Coast",12,18,732,747,0.979919678714859,13
"1454",2020,"Fremantle",12,16,544,616,0.883116883116883,14
"1455",2020,"Sydney",12,16,601,709,0.847672778561354,15
"1456",2020,"Hawthorn",12,16,613,743,0.825033647375505,16
"1457",2020,"North Melbourne",12,12,684,823,0.831105710814095,17
"1458",2020,"Adelaide",12,0,542,990,0.547474747474747,18
"1459",2020,"Port Adelaide",13,40,894,706,1.26628895184136,1
"1460",2020,"Brisbane Lions",13,40,903,769,1.1742522756827,2
"1461",2020,"Geelong",13,36,953,678,1.40560471976401,3
"1462",2020,"West Coast",13,36,813,670,1.2134328358209,4
"1463",2020,"Richmond",13,34,857,720,1.19027777777778,5
"1464",2020,"St Kilda",13,32,898,784,1.14540816326531,6
"1465",2020,"Collingwood",13,30,746,684,1.0906432748538,7
"1466",2020,"Footscray",13,28,843,831,1.014440433213,8
"1467",2020,"Melbourne",13,24,785,700,1.12142857142857,9
"1468",2020,"Carlton",13,24,756,756,1,10
"1469",2020,"GWS",13,24,717,741,0.967611336032389,11
"1470",2020,"Essendon",13,22,686,799,0.858573216520651,12
"1471",2020,"Fremantle",13,20,594,635,0.935433070866142,13
"1472",2020,"Gold Coast",13,18,759,807,0.940520446096654,14
"1473",2020,"Hawthorn",13,16,671,811,0.827373612823674,15
"1474",2020,"Sydney",13,16,620,759,0.816864295125165,16
"1475",2020,"North Melbourne",13,12,719,888,0.809684684684685,17
"1476",2020,"Adelaide",13,0,579,1055,0.548815165876777,18
"1477",2020,"Port Adelaide",14,44,967,753,1.28419654714475,1
"1478",2020,"Geelong",14,40,1025,739,1.38700947225981,2
"1479",2020,"Brisbane Lions",14,40,903,769,1.1742522756827,3
"1480",2020,"Richmond",14,38,945,781,1.20998719590269,4
"1481",2020,"West Coast",14,36,874,758,1.15303430079156,5
"1482",2020,"Collingwood",14,34,818,732,1.11748633879781,6
"1483",2020,"St Kilda",14,32,947,836,1.13277511961722,7
"1484",2020,"Melbourne",14,28,837,749,1.11748998664887,8
"1485",2020,"GWS",14,28,808,794,1.0176322418136,9
"1486",2020,"Footscray",14,28,904,903,1.00110741971207,10
"1487",2020,"Essendon",14,26,773,870,0.888505747126437,11
"1488",2020,"Carlton",14,24,804,828,0.971014492753623,12
"1489",2020,"Gold Coast",14,22,850,835,1.01796407185629,13
"1490",2020,"Fremantle",14,20,647,726,0.891184573002755,14
"1491",2020,"Hawthorn",14,16,742,898,0.826280623608018,15
"1492",2020,"Sydney",14,16,667,832,0.801682692307692,16
"1493",2020,"North Melbourne",14,12,747,979,0.763023493360572,17
"1494",2020,"Adelaide",14,0,579,1055,0.548815165876777,18
"1495",2020,"Port Adelaide",15,44,967,753,1.28419654714475,1
"1496",2020,"Brisbane Lions",15,44,945,803,1.17683686176837,2
"1497",2020,"Richmond",15,42,1001,810,1.2358024691358,3
"1498",2020,"Geelong",15,40,1025,739,1.38700947225981,4
"1499",2020,"West Coast",15,40,934,803,1.16313823163138,5
"1500",2020,"Collingwood",15,34,852,774,1.10077519379845,6
"1501",2020,"St Kilda",15,32,947,836,1.13277511961722,7
"1502",2020,"GWS",15,32,856,833,1.02761104441777,8
"1503",2020,"Melbourne",15,28,883,816,1.08210784313725,9
"1504",2020,"Footscray",15,28,904,903,1.00110741971207,10
"1505",2020,"Essendon",15,26,818,930,0.879569892473118,11
"1506",2020,"Carlton",15,24,843,876,0.962328767123288,12
"1507",2020,"Gold Coast",15,22,850,835,1.01796407185629,13
"1508",2020,"Fremantle",15,20,676,782,0.864450127877238,14
"1509",2020,"Sydney",15,20,734,878,0.835990888382688,15
"1510",2020,"Hawthorn",15,16,790,981,0.805300713557594,16
"1511",2020,"North Melbourne",15,12,747,979,0.763023493360572,17
"1512",2020,"Adelaide",15,4,662,1103,0.600181323662738,18
"1513",2020,"Port Adelaide",16,48,1045,795,1.31446540880503,1
"1514",2020,"Brisbane Lions",16,48,1033,846,1.2210401891253,2
"1515",2020,"Geelong",16,44,1133,781,1.45070422535211,3
"1516",2020,"Richmond",16,42,1001,810,1.2358024691358,4
"1517",2020,"West Coast",16,40,981,852,1.15140845070423,5
"1518",2020,"St Kilda",16,36,1027,902,1.13858093126386,6
"1519",2020,"Collingwood",16,34,852,774,1.10077519379845,7
"1520",2020,"GWS",16,32,903,892,1.01233183856502,8
"1521",2020,"Footscray",16,32,953,950,1.00315789473684,9
"1522",2020,"Melbourne",16,28,916,863,1.06141367323291,10
"1523",2020,"Carlton",16,28,900,928,0.969827586206897,11
"1524",2020,"Essendon",16,26,860,1038,0.828516377649326,12
"1525",2020,"Fremantle",16,24,723,815,0.887116564417178,13
"1526",2020,"Gold Coast",16,22,893,923,0.967497291440953,14
"1527",2020,"Sydney",16,20,786,935,0.840641711229947,15
"1528",2020,"Hawthorn",16,16,856,1061,0.806786050895382,16
"1529",2020,"North Melbourne",16,12,789,1057,0.746452223273415,17
"1530",2020,"Adelaide",16,8,721,1150,0.62695652173913,18
"1531",2020,"Port Adelaide",17,52,1124,824,1.36407766990291,1
"1532",2020,"Brisbane Lions",17,52,1106,887,1.24689966178129,2
"1533",2020,"Richmond",17,46,1058,841,1.25802615933413,3
"1534",2020,"Geelong",17,44,1164,838,1.3890214797136,4
"1535",2020,"West Coast",17,44,1046,902,1.15964523281596,5
"1536",2020,"Collingwood",17,38,920,820,1.1219512195122,6
"1537",2020,"St Kilda",17,36,1077,967,1.11375387797311,7
"1538",2020,"Footscray",17,36,1029,990,1.03939393939394,8
"1539",2020,"Melbourne",17,32,995,937,1.06189967982924,9
"1540",2020,"GWS",17,32,977,971,1.00617919670443,10
"1541",2020,"Fremantle",17,28,822,850,0.967058823529412,11
"1542",2020,"Carlton",17,28,956,1000,0.956,12
"1543",2020,"Essendon",17,26,889,1117,0.795881826320501,13
"1544",2020,"Gold Coast",17,22,939,991,0.94752774974773,14
"1545",2020,"Sydney",17,20,827,1008,0.820436507936508,15
"1546",2020,"Hawthorn",17,16,896,1137,0.788038698328936,16
"1547",2020,"North Melbourne",17,12,824,1156,0.71280276816609,17
"1548",2020,"Adelaide",17,12,793,1206,0.657545605306799,18
"1549",2020,"Port Adelaide",18,56,1185,869,1.36363636363636,1
"1550",2020,"Brisbane Lions",18,56,1184,948,1.24894514767932,2
"1551",2020,"Richmond",18,50,1135,874,1.29862700228833,3
"1552",2020,"Geelong",18,48,1233,901,1.3684794672586,4
"1553",2020,"West Coast",18,48,1095,936,1.16987179487179,5
"1554",2020,"St Kilda",18,40,1159,997,1.16248746238716,6
"1555",2020,"Footscray",18,40,1103,1034,1.06673114119923,7
"1556",2020,"Collingwood",18,38,965,881,1.09534619750284,8
"1557",2020,"Melbourne",18,36,1063,986,1.07809330628803,9
"1558",2020,"GWS",18,32,1007,1053,0.956315289648623,10
"1559",2020,"Carlton",18,28,1017,1078,0.943413729128015,11
"1560",2020,"Fremantle",18,28,866,924,0.937229437229437,12
"1561",2020,"Essendon",18,26,938,1185,0.791561181434599,13
"1562",2020,"Gold Coast",18,22,996,1099,0.906278434940855,14
"1563",2020,"Hawthorn",18,20,1004,1194,0.840871021775544,15
"1564",2020,"Sydney",18,20,890,1077,0.826369545032498,16
"1565",2020,"North Melbourne",18,12,858,1205,0.712033195020747,17
"1566",2020,"Adelaide",18,12,826,1283,0.643803585346843,18
"1567",2021,"Port Adelaide",1,4,117,65,1.8,1
"1568",2021,"West Coast",1,4,83,58,1.43103448275862,2
"1569",2021,"Melbourne",1,4,80,58,1.37931034482759,3
"1570",2021,"Sydney",1,4,125,94,1.32978723404255,4
"1571",2021,"Richmond",1,4,105,80,1.3125,5
"1572",2021,"Footscray",1,4,69,53,1.30188679245283,6
"1573",2021,"Adelaide",1,4,103,91,1.13186813186813,7
"1574",2021,"St Kilda",1,4,86,78,1.1025641025641,8
"1575",2021,"Hawthorn",1,4,92,91,1.01098901098901,9
"1576",2021,"Essendon",1,0,91,92,0.989130434782609,10
"1577",2021,"GWS",1,0,78,86,0.906976744186046,11
"1578",2021,"Geelong",1,0,91,103,0.883495145631068,12
"1579",2021,"Collingwood",1,0,53,69,0.768115942028985,13
"1580",2021,"Carlton",1,0,80,105,0.761904761904762,14
"1581",2021,"Brisbane Lions",1,0,94,125,0.752,15
"1582",2021,"Fremantle",1,0,58,80,0.725,16
"1583",2021,"Gold Coast",1,0,58,83,0.698795180722892,17
"1584",2021,"North Melbourne",1,0,65,117,0.555555555555556,18
"1585",2021,"Port Adelaide",2,8,236,130,1.81538461538462,1
"1586",2021,"Richmond",2,8,183,129,1.41860465116279,2
"1587",2021,"Sydney",2,8,246,182,1.35164835164835,3
"1588",2021,"Melbourne",2,8,171,131,1.30534351145038,4
"1589",2021,"Footscray",2,8,169,146,1.15753424657534,5
"1590",2021,"Gold Coast",2,4,156,122,1.27868852459016,6
"1591",2021,"West Coast",2,4,176,158,1.11392405063291,7
"1592",2021,"Fremantle",2,4,145,136,1.06617647058824,8
"1593",2021,"Collingwood",2,4,159,154,1.03246753246753,9
"1594",2021,"St Kilda",2,4,159,169,0.940828402366864,10
"1595",2021,"Geelong",2,4,172,183,0.939890710382514,11
"1596",2021,"Adelaide",2,4,191,212,0.900943396226415,12
"1597",2021,"Hawthorn",2,4,141,169,0.834319526627219,13
"1598",2021,"Brisbane Lions",2,0,174,206,0.844660194174757,14
"1599",2021,"Carlton",2,0,165,211,0.781990521327014,15
"1600",2021,"GWS",2,0,134,173,0.774566473988439,16
"1601",2021,"Essendon",2,0,156,211,0.739336492890995,17
"1602",2021,"North Melbourne",2,0,104,215,0.483720930232558,18
"1603",2021,"Footscray",3,12,336,185,1.81621621621622,1
"1604",2021,"Sydney",3,12,363,254,1.42913385826772,2
"1605",2021,"Melbourne",3,12,273,199,1.37185929648241,3
"1606",2021,"Port Adelaide",3,8,307,238,1.28991596638655,4
"1607",2021,"West Coast",3,8,284,229,1.24017467248908,5
"1608",2021,"Richmond",3,8,255,246,1.03658536585366,6
"1609",2021,"Geelong",3,8,241,247,0.975708502024291,7
"1610",2021,"Adelaide",3,8,286,297,0.962962962962963,8
"1611",2021,"Gold Coast",3,4,241,217,1.11059907834101,9
"1612",2021,"Essendon",3,4,299,279,1.07168458781362,10
"1613",2021,"Collingwood",3,4,231,227,1.01762114537445,11
"1614",2021,"Carlton",3,4,274,275,0.996363636363636,12
"1615",2021,"Brisbane Lions",3,4,247,278,0.888489208633094,13
"1616",2021,"Hawthorn",3,4,205,238,0.861344537815126,14
"1617",2021,"Fremantle",3,4,209,245,0.853061224489796,15
"1618",2021,"St Kilda",3,4,227,312,0.727564102564103,16
"1619",2021,"GWS",3,0,202,275,0.734545454545455,17
"1620",2021,"North Melbourne",3,0,143,382,0.37434554973822,18
"1621",2021,"Footscray",4,16,409,239,1.71129707112971,1
"1622",2021,"Melbourne",4,16,358,259,1.38223938223938,2
"1623",2021,"Sydney",4,16,446,334,1.33532934131737,3
"1624",2021,"Port Adelaide",4,12,386,315,1.22539682539683,4
"1625",2021,"Adelaide",4,12,395,365,1.08219178082192,5
"1626",2021,"West Coast",4,8,366,331,1.10574018126888,6
"1627",2021,"Carlton",4,8,344,334,1.02994011976048,7
"1628",2021,"Richmond",4,8,332,325,1.02153846153846,8
"1629",2021,"Fremantle",4,8,305,326,0.93558282208589,9
"1630",2021,"Geelong",4,8,301,332,0.906626506024096,10
"1631",2021,"St Kilda",4,8,329,394,0.83502538071066,11
"1632",2021,"Essendon",4,4,379,362,1.04696132596685,12
"1633",2021,"Gold Coast",4,4,300,287,1.04529616724739,13
"1634",2021,"Collingwood",4,4,291,317,0.917981072555205,14
"1635",2021,"GWS",4,4,292,335,0.871641791044776,15
"1636",2021,"Brisbane Lions",4,4,301,351,0.857549857549858,16
"1637",2021,"Hawthorn",4,4,286,334,0.856287425149701,17
"1638",2021,"North Melbourne",4,0,211,491,0.429735234215886,18
"1639",2021,"Footscray",5,20,527,295,1.7864406779661,1
"1640",2021,"Melbourne",5,20,462,313,1.47603833865815,2
"1641",2021,"Sydney",5,16,515,405,1.27160493827161,3
"1642",2021,"Port Adelaide",5,16,482,383,1.25848563968668,4
"1643",2021,"Richmond",5,12,466,373,1.24932975871314,5
"1644",2021,"West Coast",5,12,469,407,1.15233415233415,6
"1645",2021,"Adelaide",5,12,467,449,1.04008908685969,7
"1646",2021,"Geelong",5,12,378,379,0.997361477572559,8
"1647",2021,"Fremantle",5,12,389,398,0.977386934673367,9
"1648",2021,"Brisbane Lions",5,8,403,396,1.01767676767677,10
"1649",2021,"Carlton",5,8,412,430,0.958139534883721,11
"1650",2021,"GWS",5,8,363,404,0.898514851485149,12
"1651",2021,"St Kilda",5,8,377,528,0.714015151515151,13
"1652",2021,"Essendon",5,4,424,464,0.913793103448276,14
"1653",2021,"Gold Coast",5,4,356,405,0.879012345679012,15
"1654",2021,"Collingwood",5,4,367,420,0.873809523809524,16
"1655",2021,"Hawthorn",5,4,340,438,0.776255707762557,17
"1656",2021,"North Melbourne",5,0,258,568,0.454225352112676,18
"1657",2021,"Footscray",6,24,631,360,1.75277777777778,1
"1658",2021,"Melbourne",6,24,544,361,1.50692520775623,2
"1659",2021,"Port Adelaide",6,20,575,422,1.36255924170616,3
"1660",2021,"Geelong",6,16,514,418,1.22966507177034,4
"1661",2021,"Sydney",6,16,575,505,1.13861386138614,5
"1662",2021,"Fremantle",6,16,488,446,1.09417040358744,6
"1663",2021,"Richmond",6,12,514,455,1.12967032967033,7
"1664",2021,"Brisbane Lions",6,12,506,481,1.05197505197505,8
"1665",2021,"Adelaide",6,12,566,551,1.02722323049002,9
"1666",2021,"West Coast",6,12,508,543,0.935543278084715,10
"1667",2021,"Gold Coast",6,8,456,465,0.980645161290323,11
"1668",2021,"Essendon",6,8,533,549,0.970856102003643,12
"1669",2021,"Carlton",6,8,497,533,0.932457786116323,13
"1670",2021,"GWS",6,8,428,508,0.84251968503937,14
"1671",2021,"Hawthorn",6,8,442,537,0.823091247672253,15
"1672",2021,"St Kilda",6,8,416,621,0.669887278582931,16
"1673",2021,"Collingwood",6,4,452,529,0.854442344045369,17
"1674",2021,"North Melbourne",6,0,306,667,0.458770614692654,18
"1675",2021,"Melbourne",7,28,647,434,1.49078341013825,1
"1676",2021,"Footscray",7,24,686,437,1.56979405034325,2
"1677",2021,"Port Adelaide",7,20,619,515,1.20194174757282,3
"1678",2021,"Sydney",7,20,665,593,1.12141652613828,4
"1679",2021,"Geelong",7,16,602,508,1.18503937007874,5
"1680",2021,"Richmond",7,16,591,510,1.15882352941176,6
"1681",2021,"Brisbane Lions",7,16,599,525,1.14095238095238,7
"1682",2021,"West Coast",7,16,640,616,1.03896103896104,8
"1683",2021,"Fremantle",7,16,561,578,0.970588235294118,9
"1684",2021,"Gold Coast",7,12,535,520,1.02884615384615,10
"1685",2021,"GWS",7,12,534,547,0.976234003656307,11
"1686",2021,"Carlton",7,12,620,640,0.96875,12
"1687",2021,"Adelaide",7,12,605,657,0.920852359208524,13
"1688",2021,"St Kilda",7,12,544,680,0.8,14
"1689",2021,"Essendon",7,8,640,672,0.952380952380952,15
"1690",2021,"Hawthorn",7,8,501,665,0.753383458646616,16
"1691",2021,"Collingwood",7,4,507,608,0.833881578947368,17
"1692",2021,"North Melbourne",7,0,379,770,0.492207792207792,18
"1693",2021,"Melbourne",8,32,714,492,1.45121951219512,1
"1694",2021,"Footscray",8,28,793,528,1.50189393939394,2
"1695",2021,"Port Adelaide",8,24,706,553,1.27667269439421,3
"1696",2021,"Geelong",8,20,728,571,1.27495621716287,4
"1697",2021,"Brisbane Lions",8,20,694,596,1.16442953020134,5
"1698",2021,"Sydney",8,20,723,660,1.09545454545455,6
"1699",2021,"West Coast",8,20,738,676,1.09171597633136,7
"1700",2021,"Richmond",8,16,654,636,1.02830188679245,8
"1701",2021,"GWS",8,16,641,652,0.983128834355828,9
"1702",2021,"Fremantle",8,16,632,673,0.939078751857355,10
"1703",2021,"St Kilda",8,16,607,734,0.826975476839237,11
"1704",2021,"Gold Coast",8,12,589,583,1.01029159519726,12
"1705",2021,"Carlton",8,12,711,747,0.951807228915663,13
"1706",2021,"Adelaide",8,12,643,744,0.864247311827957,14
"1707",2021,"Essendon",8,8,745,779,0.956354300385109,15
"1708",2021,"Collingwood",8,8,601,684,0.878654970760234,16
"1709",2021,"Hawthorn",8,8,561,763,0.735255570117955,17
"1710",2021,"North Melbourne",8,0,455,864,0.52662037037037,18
"1711",2021,"Melbourne",9,36,808,560,1.44285714285714,1
"1712",2021,"Footscray",9,32,889,605,1.46942148760331,2
"1713",2021,"Geelong",9,24,796,618,1.28802588996764,3
"1714",2021,"Brisbane Lions",9,24,818,647,1.26429675425039,4
"1715",2021,"Port Adelaide",9,24,783,649,1.20647149460709,5
"1716",2021,"Sydney",9,24,795,702,1.13247863247863,6
"1717",2021,"West Coast",9,24,844,752,1.12234042553191,7
"1718",2021,"Richmond",9,20,741,719,1.03059805285118,8
"1719",2021,"GWS",9,16,724,739,0.979702300405954,9
"1720",2021,"Fremantle",9,16,693,741,0.935222672064777,10
"1721",2021,"St Kilda",9,16,654,802,0.815461346633416,11
"1722",2021,"Essendon",9,12,813,840,0.967857142857143,12
"1723",2021,"Carlton",9,12,779,841,0.92627824019025,13
"1724",2021,"Gold Coast",9,12,640,707,0.905233380480905,14
"1725",2021,"Adelaide",9,12,719,850,0.845882352941176,15
"1726",2021,"Collingwood",9,8,643,756,0.850529100529101,16
"1727",2021,"Hawthorn",9,8,641,850,0.754117647058824,17
"1728",2021,"North Melbourne",9,4,542,944,0.574152542372881,18
"1729",2021,"Footscray",10,36,1033,638,1.61912225705329,1
"1730",2021,"Melbourne",10,36,903,656,1.3765243902439,2
"1731",2021,"Geelong",10,28,887,675,1.31407407407407,3
"1732",2021,"Brisbane Lions",10,28,920,721,1.27600554785021,4
"1733",2021,"Port Adelaide",10,28,842,707,1.19094766619519,5
"1734",2021,"Sydney",10,24,879,788,1.11548223350254,6
"1735",2021,"West Coast",10,24,921,845,1.08994082840237,7
"1736",2021,"GWS",10,20,817,816,1.00122549019608,8
"1737",2021,"Richmond",10,20,815,821,0.992691839220463,9
"1738",2021,"Fremantle",10,20,779,825,0.944242424242424,10
